patients_per_clinic_block,num_med_techs,num_rooms,num_rooms_per_provider,num_physicians,vitals_time_mean,vitals_time_cv2,exam_time_mean,exam_time_cv2,post_exam_time_mean,post_exam_time_cv2,room_turnover_time_mean,room_turnover_time_cv2,off_util_staff,off_util_physician,off_util_room,staff_eff_ia_time_mean,staff_eff_svc_time_mean,staff_eff_svc_time_cv2,exam_eff_ia_time_mean,exam_eff_svc_time_mean,exam_eff_svc_time_cv2,mean_wait_i_dm1,mean_wait_p_dm1,mean_wait_r_dm1,mean_wait_rp_dm1,mean_wait_i,mean_wait_r,mean_wait_p,mean_wait_rp,mean_time_in_system,mean_eod
24,2,4,2,2,6,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,0.675,0.75,0.5625,20.0,13.5,0.3867185757126474,20.0,40.787152924957155,0.8128639273530878,7.412617355561313,10.874535569395848,2.502843977454266,13.377379546850113,1.1571125479999542,0.119781554843549,1.5587281038510528,1.6785096586946024,30.57203130831813,257.2423161629163
28,2,4,2,2,6,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,0.7875,0.875,0.65625,17.142857142857142,13.5,0.3867185757126474,17.142857142857142,51.23216987287732,1.075311648993459,11.739019742706434,16.99315013017089,9.685640508070732,26.678790638241622,1.2928228825637262,1.1191147057281352,3.494237562971555,4.613352268699691,33.913887237048115,264.193305096451
32,2,4,2,2,6,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,0.9,1.0,0.75,15.0,13.5,0.3867185757126474,15.0,64.83618705974746,1.3874346571489455,17.472756775305577,24.86343028444189,31.66959498495597,56.53302526939786,1.6292382956544689,5.618928702267964,5.492130886225727,11.111059588493696,40.86193688730791,276.3350731043517
36,2,4,2,2,6,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.0125,1.125,0.84375,13.333333333333334,13.5,0.3867185757126474,13.333333333333334,81.60907329556895,1.574414079561978,24.69072103588121,34.41835225968773,76.99113051256631,111.40948277225405,2.0768929349278906,14.13506220626313,6.087721830225914,20.22278403648904,50.70970634428361,300.6874254965898
40,2,4,2,2,6,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.125,1.25,0.9375,12.0,13.5,0.3867185757126474,12.0,101.26628281964913,1.633443801562665,33.329651446328484,45.43663137332065,144.7971202565925,190.23375162991317,3.0549263783590237,27.05548273456572,6.448469907546968,33.5039526421127,65.41687363154776,330.24925729522585
16,2,4,2,2,6,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.45,0.6666666666666666,0.4583333333333333,30.0,13.5,0.3867185757126474,30.0,39.14666896400267,0.9177798210160009,2.1838040094425177,9.462864954560157,0.5526147549296824,10.015479709489838,0.6606806025400072,0.0115706517314722,0.9886218786103252,1.0001925303417976,33.717042571589644,251.1490093072796
20,2,4,2,2,6,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.5625,0.8333333333333334,0.5729166666666666,24.0,13.5,0.3867185757126474,24.0,49.11758216798077,1.241554474526893,4.304788373788158,17.31279379419262,2.981765093989507,20.294558888182124,0.8832138294689149,0.3013854185205197,3.289598653316671,3.59098407183719,36.76978537644175,259.43887475260465
24,2,4,2,2,6,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.675,1.0,0.6875,20.0,13.5,0.3867185757126474,20.0,62.856243891527654,1.9023108386225636,7.412617355561313,27.94362653596635,12.806114016539686,40.74974055250603,0.9167463685899416,3.0441077629705107,6.977169503577196,10.021277266547706,43.480324358904575,277.4223932408578
28,2,4,2,2,6,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.7875,1.1666666666666667,0.8020833333333334,17.142857142857142,13.5,0.3867185757126474,17.142857142857142,80.42482740401007,2.8378834066152527,11.739019742706434,41.185807661303635,41.78676723589599,82.97257489719962,0.9888143253328088,13.20141471143188,9.744541683052304,22.945956394484185,56.53922388367085,306.55778297924667
32,2,4,2,2,6,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.9,1.3333333333333333,0.9166666666666666,15.0,13.5,0.3867185757126474,15.0,101.55369415205143,3.515967109358609,17.472756775305577,56.58093737674586,97.2189480986425,153.79988547538835,1.1020254786524148,29.781116782245466,11.784984190479689,41.566100972725145,75.42277126263487,351.30623283368
32,2,4,2,2,9,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.1,0.6666666666666666,0.5833333333333334,15.0,16.5,0.4144844803065741,15.0,56.584148897626896,1.1409146341068128,33.40577013782637,5.678378759800523,20.500281391054077,26.1786601508546,5.902729224288318,1.8420733841059629,0.6872500650053928,2.5293234491113568,39.48289103800263,267.4773098857006
36,2,4,2,2,9,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.2375,0.75,0.65625,13.333333333333334,16.5,0.4144844803065741,13.333333333333334,71.05915926419402,1.102052497771834,45.293121317020656,8.266037947173363,55.131225379860695,63.397263327034054,10.609916950830655,9.64367570414332,1.015241573809204,10.658917277952524,55.53505939028523,294.2664150532214
40,2,4,2,2,9,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.375,0.8333333333333334,0.7291666666666666,12.0,16.5,0.4144844803065741,12.0,87.71101810467269,1.0416752869237034,58.57967509461487,11.631343010057819,110.65399667910519,122.28533968916301,16.892507057824822,26.499994433188316,1.4212773241473051,27.92127175733562,81.51337465509806,335.91435095717475
44,2,4,2,2,9,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.5125,0.9166666666666666,0.8020833333333334,10.909090909090908,16.5,0.4144844803065741,10.909090909090908,106.27080311611304,0.9816990396934069,72.89499941342245,15.875803702690591,183.67176661169717,199.54757031438777,22.814112473136912,48.56852145452307,1.7992463369747895,50.36776779149785,111.25950265300618,380.0151047444597
48,2,4,2,2,9,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.65,1.0,0.875,10.0,16.5,0.4144844803065741,10.0,126.47158734686276,0.9289135867183164,87.92492402209804,21.046663324764726,272.4668593946393,293.513522719404,27.854819862904492,69.03422510961401,1.958193852748616,70.99241896236262,137.18699066389547,413.81802265443184
24,2,4,2,2,9,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,0.825,0.75,0.5625,20.0,16.5,0.4144844803065741,20.0,48.51401605032995,0.6962147963720976,15.139480480934102,10.874535569395848,4.944515270494013,15.819050839889861,1.4271754297181949,0.2002447101149665,1.5358139032915883,1.7360586134065543,34.96427894969262,259.4003682223297
28,2,4,2,2,9,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,0.9625,0.875,0.65625,17.142857142857142,16.5,0.4144844803065741,17.142857142857142,62.76819644550841,0.8910713513192171,23.275046315337523,16.99315013017089,19.770651991326844,36.76380212149773,2.5260117184482187,1.9895809782276883,3.2969523432451746,5.286533321472864,40.89334871863805,270.5089975397005
32,2,4,2,2,9,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.1,1.0,0.75,15.0,16.5,0.4144844803065741,15.0,80.76920042226826,0.9994200343852147,33.40577013782637,24.86343028444189,57.951130646165986,82.81456093060788,4.953978337393671,9.019402425980648,3.929709901510878,12.94911232749153,52.86019586987653,289.80967694927523
36,2,4,2,2,9,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.2375,1.125,0.84375,13.333333333333334,16.5,0.4144844803065741,13.333333333333334,102.21147357670839,1.0331803105681319,45.293121317020656,34.41835225968773,122.53975202506689,156.95810428475463,8.287692587816254,22.73215295717405,4.159180585718097,26.891333542892166,71.91157446093334,329.7039229713409
40,2,4,2,2,9,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.375,1.25,0.9375,12.0,16.5,0.4144844803065741,12.0,126.51630646793552,1.0340335883387322,58.57967509461487,45.43663137332065,209.58958847337908,255.02621984669975,13.240568426482325,43.31404325903113,4.437066181741409,47.75110944077253,99.39105495182496,378.4121792260081
16,2,4,2,2,9,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.55,0.6666666666666666,0.4583333333333333,30.0,16.5,0.4144844803065741,30.0,41.710365847988164,0.8228668103844045,4.747500893428009,9.462864954560157,0.7354634910831688,10.198328445643325,0.77052601037673,0.0205868126995291,1.258856080645706,1.2794428933452346,37.95102567824385,256.3599571526133
20,2,4,2,2,9,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.6875,0.8333333333333334,0.5729166666666666,24.0,16.5,0.4144844803065741,24.0,53.839979932996926,1.0073627331235706,9.02718613880431,17.31279379419262,4.256241961703167,21.569035755895786,0.8554473597866044,0.5368379078585578,3.4694914103924592,4.006329318251017,41.06755985038456,265.0624801180065
24,2,4,2,2,9,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.825,1.0,0.6875,20.0,16.5,0.4144844803065741,20.0,70.58310701690044,1.4282719339143373,15.139480480934102,27.94362653596635,18.915721652926823,46.85934818889317,1.2590671534177431,4.455104427296951,7.0982590455757695,11.553363472872718,49.300029832796845,282.9177089697139
28,2,4,2,2,9,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.9625,1.1666666666666667,0.8020833333333334,17.142857142857142,16.5,0.4144844803065741,17.142857142857142,91.96085397664116,1.809462797663614,23.275046315337523,41.185807661303635,59.052301086191726,100.23810874749536,1.7543497051247927,13.654606273958578,9.259411086463167,22.914017360421735,61.63985240001746,315.18438082140494
32,2,4,2,2,9,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,1.1,1.3333333333333333,0.9166666666666666,15.0,16.5,0.4144844803065741,15.0,117.48670751457223,1.9657448423362234,33.40577013782637,56.58093737674586,129.05200246483764,185.6329398415835,3.5551946540242283,28.592410631713506,9.312767410629636,37.905178042343145,79.17795203869755,347.46892295490323
32,2,4,2,2,12,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.3,0.6666666666666666,0.5833333333333334,15.0,19.5,0.44695397154549604,15.0,76.23556821271018,1.1941099697079216,53.057189452909654,5.678378759800523,49.998519084853086,55.67689784465361,16.48239076079919,12.462797269719395,0.790253868418692,13.253051138138092,72.11390003335566,310.4643183320351
36,2,4,2,2,12,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.4625,0.75,0.65625,13.333333333333334,19.5,0.44695397154549604,13.333333333333334,95.116012260438,1.1209463038218805,69.34997431326464,8.266037947173363,106.57876899962692,114.84480694680028,26.26968051705855,35.379141930773784,1.3551609186730318,36.73430284944682,108.4138889008825,361.9127631068226
40,2,4,2,2,12,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.625,0.8333333333333334,0.7291666666666666,12.0,19.5,0.44695397154549604,12.0,115.90621073360087,1.053188919905569,86.77486772354305,11.631343010057819,182.2422067019269,193.8735497119847,34.882458125731304,60.51578615578253,1.863311069940772,62.3790972257233,144.0603079336975,410.5400211683802
44,2,4,2,2,12,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.7875,0.9166666666666666,0.8020833333333334,10.909090909090908,19.5,0.44695397154549604,10.909090909090908,138.31857620168034,0.9940481938423399,104.94277249898977,15.875803702690591,274.64285666571965,290.5186603684102,44.10728428091991,85.47423305576785,2.262688421080098,87.73692147684795,179.32697798127006,456.4776050394465
48,2,4,2,2,12,0.2,10,0.2,5,0.5,2.5,0.14285714285714285,1.95,1.0,0.875,10.0,19.5,0.44695397154549604,10.0,162.13148008230007,0.9433706072091366,123.58481675753535,21.046663324764726,383.2649988632257,404.3116621879904,54.28955990935508,111.59686298149316,2.451825293206793,114.04868827469994,216.48483441096937,502.5198799731464
24,2,4,2,2,12,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,0.975,0.75,0.5625,20.0,19.5,0.44695397154549604,20.0,59.26925849562248,0.8308865338502259,25.894722926226635,10.874535569395848,10.409631091562579,21.284166660958427,2.9912769664043566,0.7413779101512271,1.685326823531911,2.4267047336831378,42.71547852352764,267.51687208975784
28,2,4,2,2,12,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.1375,0.875,0.65625,17.142857142857142,19.5,0.44695397154549604,17.142857142857142,77.88912095189144,0.915369934459137,38.395970821720546,16.99315013017089,38.24326182359125,55.236411953762136,7.181292928835279,5.5835537164953095,2.674748095242119,8.25830181173743,56.07832173855199,289.0087689574065
32,2,4,2,2,12,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.3,1.0,0.75,15.0,19.5,0.44695397154549604,15.0,100.42061973735154,0.9200776444051204,53.057189452909654,24.86343028444189,94.99648395430374,119.85991423874563,14.089200591163728,21.092295165607943,3.19281957619944,24.285114741807384,83.0398185859801,336.4009130872874
36,2,4,2,2,12,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.4625,1.125,0.84375,13.333333333333334,19.5,0.44695397154549604,13.333333333333334,126.26832657295236,0.8997408793631939,69.34997431326464,34.41835225968773,177.75942903661533,212.17778129630307,22.223129481786245,47.086793113728326,3.821762581062941,50.90855569479125,120.2639666900392,396.0014387246574
40,2,4,2,2,12,0.2,15,0.2,5,0.5,2.5,0.14285714285714285,1.625,1.25,0.9375,12.0,19.5,0.44695397154549604,12.0,154.7114990968637,0.8774042030157572,86.77486772354305,45.43663137332065,282.72196793020606,328.1585993035267,32.442437598637696,76.91739497833714,4.472324832221936,81.38971981055909,163.07057957392863,458.63974724652576
16,2,4,2,2,12,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.65,0.6666666666666666,0.4583333333333333,30.0,19.5,0.44695397154549604,30.0,45.63299433657184,0.6684968815936821,8.670129382011686,9.462864954560157,1.0879363650095952,10.550801319569752,0.8591382021004204,0.0116919764476023,1.074033164434622,1.0857251408822244,41.62029659467631,257.1253639082381
20,2,4,2,2,12,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.8125,0.8333333333333334,0.5729166666666666,24.0,19.5,0.44695397154549604,24.0,60.764281677932445,0.8051902122511649,15.95148788373983,17.31279379419262,6.698439883251268,24.011233677443887,1.2768453719113655,0.5034401146792722,3.1041124406433074,3.6075525553225782,45.12149462179079,266.77165043008625
24,2,4,2,2,12,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,0.975,1.0,0.6875,20.0,19.5,0.44695397154549604,20.0,81.33834946219298,1.0742608418893158,25.894722926226635,27.94362653596635,29.35110091427862,57.29472745024497,2.817359532035773,4.34096636868829,5.413717554905521,9.754683923593817,54.39243283728041,287.55475153954654
28,2,4,2,2,12,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,1.1375,1.1666666666666667,0.8020833333333334,17.142857142857142,19.5,0.44695397154549604,17.142857142857142,107.08177848302418,1.2306833554355703,38.395970821720546,41.185807661303635,83.67372363552117,124.8595312968248,7.102850471813477,17.143074931530297,6.5403282471183015,23.6834031786486,75.75352415839232,329.8072668325023
32,2,4,2,2,12,0.2,20,0.2,5,0.5,2.5,0.14285714285714285,1.3,1.3333333333333333,0.9166666666666666,15.0,19.5,0.44695397154549604,15.0,137.1381268296555,1.2770051420804693,53.057189452909654,56.58093737674586,169.26512447152436,225.8460618482702,10.822451857465932,40.451645238606574,7.899490677619024,48.3511359162256,105.48955096870417,385.927559661819
32,2,4,2,2,6,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.1,0.6666666666666666,0.6833333333333333,15.0,16.5,0.5274468413247649,15.0,59.584148897626896,1.152730469345383,33.40577013782637,5.678378759800523,24.31143519109633,29.989813950896853,6.763128755959971,3.2629059904080373,0.623286026005879,3.8861920164139168,41.27040877961797,274.3001723193631
36,2,4,2,2,6,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.2375,0.75,0.76875,13.333333333333334,16.5,0.5274468413247649,13.333333333333334,74.05915926419402,1.1318484383959504,45.293121317020656,8.266037947173363,61.18902255795069,69.45506050512405,10.199204597999058,10.736945244168275,0.8192940745896675,11.556239318757946,54.327348910854646,296.939166777873
40,2,4,2,2,6,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.375,0.8333333333333334,0.8541666666666666,12.0,16.5,0.5274468413247649,12.0,90.71101810467269,1.0761004462443642,58.57967509461487,11.631343010057819,118.14680843590956,129.77815144596738,12.995007394758334,24.625282130718237,0.9832284944757902,25.608510625194015,72.30492625153282,327.63361853801143
44,2,4,2,2,6,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.5125,0.9166666666666666,0.9395833333333333,10.909090909090908,16.5,0.5274468413247649,10.909090909090908,109.27080311611304,1.0152185529245945,72.89499941342245,15.875803702690591,192.14288161172962,208.01868531442022,16.021330309103636,41.67916468076006,1.213256670209356,42.8924213509694,93.1957123791786,362.8074661218187
48,2,4,2,2,6,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.65,1.0,1.025,10.0,16.5,0.5274468413247649,10.0,129.47158734686275,0.9596959896853703,87.92492402209804,21.046663324764726,281.76922936508623,302.81589268985095,19.373211690499613,62.06166944560465,1.3129788173653152,63.37464826296996,118.06685813067718,402.5703554958981
24,2,4,2,2,6,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,0.825,0.75,0.6375,20.0,16.5,0.5274468413247649,20.0,51.51401605032995,0.665978119927324,15.139480480934102,10.874535569395848,6.2135697305245765,17.088105299920425,2.445896434787964,0.4225583572813181,1.5815409976902317,2.00409935497155,35.93754809729863,261.72563931284566
28,2,4,2,2,6,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,0.9625,0.875,0.74375,17.142857142857142,16.5,0.5274468413247649,17.142857142857142,65.76819644550841,0.8831732128187043,23.275046315337523,16.99315013017089,23.014720157971833,40.007870288142726,3.7284984269215737,3.023323366366819,2.8581264518803837,5.881449818247202,42.31091193747414,272.8302600147658
32,2,4,2,2,6,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.1,1.0,0.85,15.0,16.5,0.5274468413247649,15.0,83.76920042226826,1.011836575067394,33.40577013782637,24.86343028444189,63.36774945197671,88.2311797364186,5.048133252812091,11.410886005458766,3.7851443499473008,15.196030355406064,53.8320136573526,297.1760088294988
36,2,4,2,2,6,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.2375,1.125,0.95625,13.333333333333334,16.5,0.5274468413247649,13.333333333333334,105.21147357670839,1.0552718190229795,45.293121317020656,34.41835225968773,129.34651111260905,163.7648633722968,6.929002602699761,24.36358319238416,3.6289800995925976,27.99256329197676,69.45918714609155,329.84737928954354
40,2,4,2,2,6,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.375,1.25,1.0625,12.0,16.5,0.5274468413247649,12.0,129.51630646793552,1.058761769243781,58.57967509461487,45.43663137332065,217.3440362056277,262.78066757894834,8.52948069655981,40.7881591901525,3.964893841154142,44.75305303130666,88.11473677609268,365.4327382766207
16,2,4,2,2,6,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,0.55,0.6666666666666666,0.5083333333333333,30.0,16.5,0.5274468413247649,30.0,44.710365847988164,0.7705788644389283,4.747500893428009,9.462864954560157,0.9966077155156616,10.459472670075819,1.4986133311919811,0.0297101862808697,1.3190689745684998,1.348779160849369,38.30357507748349,255.76292925829875
20,2,4,2,2,6,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,0.6875,0.8333333333333334,0.6354166666666666,24.0,16.5,0.5274468413247649,24.0,56.839979932996926,0.9580000327383642,9.02718613880431,17.31279379419262,5.227460218171349,22.540254012363967,1.703191295635853,0.7886617720609927,3.1562623793675773,3.94492415142857,41.60170050830492,267.9930207661726
24,2,4,2,2,6,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,0.825,1.0,0.7625,20.0,16.5,0.5274468413247649,20.0,73.58310701690044,1.392531066500669,15.139480480934102,27.94362653596635,21.615526570565518,49.559153106531866,2.014922530323471,4.840436710382321,6.386829561299116,11.227266271681437,49.67807977728193,287.4130656291844
28,2,4,2,2,6,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,0.9625,1.1666666666666667,0.8895833333333333,17.142857142857142,16.5,0.5274468413247649,17.142857142857142,94.96085397664116,1.8016141187982542,23.275046315337523,41.185807661303635,63.79025860201994,104.97606626332357,2.528966963456122,15.80205572909864,7.96327918891724,23.76533491801588,62.9345951850913,319.6122230149576
32,2,4,2,2,6,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,1.1,1.3333333333333333,1.0166666666666666,15.0,16.5,0.5274468413247649,15.0,120.48670751457223,1.9794019390035387,33.40577013782637,56.58093737674586,135.13867226088936,191.71960963763522,3.1281798577085125,32.78647311502412,8.850871816839655,41.637344931863765,81.2503789884814,356.9818686194781
32,2,4,2,2,9,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.3,0.6666666666666666,0.6833333333333333,15.0,19.5,0.4155454643027901,15.0,79.23556821271018,1.23090985079131,53.057189452909654,5.678378759800523,55.227314055362584,60.90569281516311,14.11205414754027,12.679784634119192,0.769800865292554,13.449585499411748,67.34577187902686,310.476504281575
36,2,4,2,2,9,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.4625,0.75,0.76875,13.333333333333334,19.5,0.4155454643027901,13.333333333333334,98.116012260438,1.1590650352838332,69.34997431326464,8.266037947173363,113.30082465376293,121.56686260093629,20.84629042700289,31.46620962670969,0.7560138486839043,32.2222234753936,95.2457075031785,353.08939893954624
40,2,4,2,2,9,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.625,0.8333333333333334,0.8541666666666666,12.0,19.5,0.4155454643027901,12.0,118.90621073360087,1.088419912544198,86.77486772354305,11.631343010057819,189.96073064765352,201.59207365771135,26.678034950284815,53.0312036291099,1.123835411269926,54.155039040379854,123.96332008372777,394.1315471795573
44,2,4,2,2,9,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.7875,0.9166666666666666,0.9395833333333333,10.909090909090908,19.5,0.4155454643027901,10.909090909090908,141.31857620168034,1.0254457050757566,104.94277249898977,15.875803702690591,283.1959825285381,299.07178623122866,32.663105981456646,75.77694262638893,1.33694861737229,77.11389124376124,153.43033701894603,437.358628621737
48,2,4,2,2,9,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.95,1.0,1.025,10.0,19.5,0.4155454643027901,10.0,165.13148008230007,0.9710774750490679,123.58481675753535,21.046663324764726,392.60240679495456,413.6490701197193,38.05854098709405,96.15599472481546,1.353214775445302,97.50920950026077,179.69439555516402,474.89302365317633
24,2,4,2,2,9,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,0.975,0.75,0.6375,20.0,19.5,0.4155454643027901,20.0,62.26925849562248,0.8283891912601847,25.894722926226635,10.874535569395848,12.394364873257425,23.268900442653273,4.081961808261114,0.8734056388275594,1.553641166355631,2.4270468051831897,43.521093642384976,271.6832802313332
28,2,4,2,2,9,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.1375,0.875,0.74375,17.142857142857142,19.5,0.4155454643027901,17.142857142857142,80.88912095189144,0.9336027917788595,38.395970821720546,16.99315013017089,42.44678976899631,59.4399398991672,7.578368453148887,6.560683693674512,2.340586573661591,8.901270267336104,56.42974594230603,293.87654971181075
32,2,4,2,2,9,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.3,1.0,0.85,15.0,19.5,0.4155454643027901,15.0,103.42061973735154,0.9458307024975101,53.057189452909654,24.86343028444189,100.89520259262525,125.75863287706714,11.300127691946452,21.32353153477724,2.8844512312260333,24.207982766003276,77.36840146110059,332.4516062497858
36,2,4,2,2,9,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.4625,1.125,0.95625,13.333333333333334,19.5,0.4155454643027901,13.333333333333334,129.26832657295236,0.9260169931652658,69.34997431326464,34.41835225968773,184.7204320424439,219.13878430213163,18.11321848505125,43.10094956524456,2.848315108682062,45.94926467392662,108.5875707176724,386.4146742696424
40,2,4,2,2,9,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.625,1.25,1.0625,12.0,19.5,0.4155454643027901,12.0,157.7114990968637,0.9018058163757495,86.77486772354305,45.43663137332065,290.5286238664489,335.9652552397696,22.146519105026396,65.76840081093354,3.415002423963486,69.18340323489704,136.09215924602577,429.2048563755085
16,2,4,2,2,9,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,0.65,0.6666666666666666,0.5083333333333333,30.0,19.5,0.4155454643027901,30.0,48.63299433657184,0.6357164785281025,8.670129382011686,9.462864954560157,1.4234056582500145,10.886270612810172,1.858983280483305,0.0531905517272796,1.244649978832289,1.2978405305595684,42.45586558491011,258.1095009022308
20,2,4,2,2,9,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,0.8125,0.8333333333333334,0.6354166666666666,24.0,19.5,0.4155454643027901,24.0,63.764281677932445,0.7865130990711001,15.95148788373983,17.31279379419262,7.980977690068022,25.29377148426064,2.144304371970395,0.7897558043681289,2.834781133180207,3.6245369375483354,45.82572903787327,271.35929929752933
24,2,4,2,2,9,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,0.975,1.0,0.7625,20.0,19.5,0.4155454643027901,20.0,84.33834946219298,1.0758103971167399,25.894722926226635,27.94362653596635,32.606535522014845,60.5501620579812,3.3386909002464584,5.874989529106932,5.707049388605154,11.58203891771209,56.01701935786543,293.176359561884
28,2,4,2,2,9,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,1.1375,1.1666666666666667,0.8895833333333333,17.142857142857142,19.5,0.4155454643027901,17.142857142857142,110.08177848302418,1.2478687929413879,38.395970821720546,41.185807661303635,88.7405866614965,129.92639432280012,5.490301409414235,18.12559929482095,6.22386942710669,24.349468721927643,72.2060516732523,327.08505574415125
32,2,4,2,2,9,0.2,20,0.2,8,0.5,2.5,0.14285714285714285,1.3,1.3333333333333333,1.0166666666666666,15.0,19.5,0.4155454643027901,15.0,140.1381268296555,1.3000975707610296,53.057189452909654,56.58093737674586,175.46108931107858,232.04202668782443,9.589876070335302,38.75706755149525,6.787332893026461,45.5444004445217,99.3531070669296,379.29257442790737
32,2,4,2,2,12,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.5,0.6666666666666666,0.6833333333333333,15.0,22.5,0.4016011614537855,15.0,101.11367242681494,1.2236795648335093,74.93529366701442,5.678378759800523,96.35506023501793,102.03343899481845,27.029527333603195,31.5604595803329,0.8231294109651889,32.3835889912981,109.55937985445996,363.5486208046945
36,2,4,2,2,12,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.6875,0.75,0.76875,13.333333333333334,22.5,0.4016011614537855,13.333333333333334,123.98963452445261,1.149038926782858,95.22359657727925,8.266037947173363,172.48032038659255,180.74635833376593,35.28657289765559,54.85575851954747,0.9715783141928768,55.827336833740326,142.54915093999907,409.6886838534824
40,2,4,2,2,12,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,1.875,0.8333333333333334,0.8541666666666666,12.0,22.5,0.4016011614537855,12.0,148.49838367890843,1.083959217771563,116.3670406688506,11.631343010057819,266.56638476634714,278.197727776405,43.59555215040076,79.81651462364408,1.217097612482693,81.03361223612677,176.61282420446648,455.09560147389567
44,2,4,2,2,12,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,2.0625,0.9166666666666666,0.9395833333333333,10.909090909090908,22.5,0.4016011614537855,10.909090909090908,174.40942176186587,1.027638541967779,138.0336180591753,15.875803702690591,377.7512021277637,393.62700583045427,54.71974784552821,107.0618861401179,1.5121778934252217,108.57406403354317,216.1538726372546,507.48551830476674
48,2,4,2,2,12,0.2,10,0.2,8,0.5,2.5,0.14285714285714285,2.25,1.0,1.025,10.0,22.5,0.4016011614537855,10.0,201.56561724106976,0.9788329405180906,160.01895391630504,21.046663324764726,506.1118340009064,527.1584973256712,63.1834827254989,133.16993523429733,1.5755722574912157,134.74550749178857,250.9559955402671,552.0883135805827
24,2,4,2,2,12,0.2,15,0.2,8,0.5,2.5,0.14285714285714285,1.125,0.75,0.6375,20.0,22.5,0.4016011614537855,20.0,75.47120073463842,0.9936162577446929,39.09666516524258,10.874535569395848,23.401924401602884,34.27645997099873,9.379360446904318,3.662729935488023,1.3720860139145392,5.034815949402563,59.7593395861398,290.8665863292328
